date_time,gold_price,ptt_price,pttep_price,top_price,usDollar_price
2019-05-07,1285.6,48.75,131.5,67.75,97.63
2019-05-08,1281.4,48.0,129.0,66.5,97.62
2019-05-09,1285.2,47.5,128.0,66.5,97.37
2019-05-10,1287.4,47.75,129.5,66.75,97.33
2019-05-11,1287.4,47.75,129.5,66.75,97.33
2019-05-12,1287.4,47.75,129.5,66.75,97.33
2019-05-13,1301.8,47.5,129.5,65.0,97.32
2019-05-14,1296.3,47.25,129.5,64.75,97.53
2019-05-15,1297.8,47.25,128.5,64.25,97.57
2019-05-16,1286.2,47.0,128.5,64.25,97.86
2019-05-17,1275.7,46.5,129.0,63.0,98.0
2019-05-18,1275.7,46.5,129.0,63.0,98.0
2019-05-19,1275.7,46.5,129.0,63.0,98.0
2019-05-20,1277.3,46.5,129.0,63.0,97.93
2019-05-21,1273.2,46.25,130.0,62.5,98.06
2019-05-22,1274.2,46.5,130.5,60.5,98.04
2019-05-23,1285.4,45.75,130.0,59.0,97.86
2019-05-24,1283.6,45.75,124.5,60.0,97.61
2019-05-25,1283.6,45.75,124.5,60.0,97.61
2019-05-26,1284.15,45.75,124.5,60.0,97.61
2019-05-27,1284.95,46.25,125.5,59.25,97.61
2019-05-28,1277.1,47.25,127.0,60.0,97.95
2019-05-29,1281.0,46.5,125.5,59.25,98.14
2019-05-30,1289.9,46.25,126.5,59.5,98.14
2019-05-31,1308.0,46.25,125.5,59.25,97.75
2019-06-01,1308.0,46.25,125.5,59.25,97.75
2019-06-02,1308.0,46.25,125.5,59.25,97.75
2019-06-03,1324.9,46.25,125.5,59.25,97.14
2019-06-04,1325.7,46.5,125.0,59.5,97.07
2019-06-05,1330.6,47.0,126.5,60.0,97.32
2019-06-06,1339.8,47.0,125.0,59.5,97.04
2019-06-07,1343.3,47.0,125.0,60.0,96.54
2019-06-08,1343.3,47.0,125.0,60.0,96.54
2019-06-09,1343.3,47.0,125.0,60.0,96.54
2019-06-10,1326.3,47.25,128.0,61.0,96.76
2019-06-11,1328.3,47.5,128.5,60.5,96.69
2019-06-12,1333.9,47.0,128.0,60.25,97.0
2019-06-13,1340.8,47.0,127.0,60.25,97.01
2019-06-14,1341.7,46.5,126.5,60.25,97.57
2019-06-15,1341.7,46.5,126.5,60.25,97.57
2019-06-16,1341.7,46.5,126.5,60.25,97.57
2019-06-17,1340.0,46.5,127.0,60.0,97.56
2019-06-18,1347.8,47.5,130.0,60.5,97.64
2019-06-19,1345.8,48.0,131.5,62.0,97.12
2019-06-20,1394.1,48.75,135.0,64.25,96.63
2019-06-21,1397.3,49.0,135.0,64.25,96.22
2019-06-22,1397.3,49.0,135.0,64.25,96.22
2019-06-23,1397.3,49.0,135.0,64.25,96.22
2019-06-24,1415.2,49.0,136.0,66.5,95.98
2019-06-25,1415.8,48.75,135.5,66.5,96.14
2019-06-26,1411.5,48.5,134.0,66.5,96.21
2019-06-27,1412.0,48.75,136.0,66.25,96.19
2019-06-28,1413.7,48.75,135.0,66.5,96.13
2019-06-29,1413.7,48.75,135.0,66.5,96.13
2019-06-30,1413.7,48.75,135.0,66.5,96.13
2019-07-01,1389.3,49.5,137.0,68.5,96.84
2019-07-02,1408.0,48.5,134.5,68.0,96.73
2019-07-03,1420.9,48.25,133.5,66.25,96.77
2019-07-04,1423.55,48.25,132.5,65.25,96.77
2019-07-05,1400.1,48.25,133.5,66.5,97.29
2019-07-06,1400.1,48.25,133.5,66.5,97.29
2019-07-07,1400.1,48.25,133.5,66.5,97.29
2019-07-08,1400.0,48.25,133.5,66.25,97.38
2019-07-09,1400.5,47.75,132.0,66.5,97.49
2019-07-10,1412.5,48.25,134.5,68.0,97.1
2019-07-11,1406.7,48.25,136.0,71.0,97.05
2019-07-12,1412.2,47.75,136.0,72.5,96.81
2019-07-13,1412.2,47.75,136.0,72.5,96.81
2019-07-14,1412.2,47.75,136.0,72.5,96.81
2019-07-15,1413.5,47.75,136.0,70.75,96.93
2019-07-16,1411.2,47.75,136.0,70.75,97.39
2019-07-17,1423.3,48.0,134.5,69.0,97.22
2019-07-18,1428.1,47.75,134.5,69.0,96.79
2019-07-19,1426.7,47.75,135.0,70.5,97.15
2019-07-20,1426.7,47.75,135.0,70.5,97.15
2019-07-21,1426.7,47.75,135.0,70.5,97.15
2019-07-22,1426.9,47.75,137.0,71.25,97.26
2019-07-23,1421.7,47.75,136.5,71.0,97.7
2019-07-24,1423.6,47.75,136.5,71.0,97.73
2019-07-25,1414.7,47.75,134.5,69.75,97.82
2019-07-26,1419.3,47.25,134.0,69.5,98.01
2019-07-27,1419.3,47.25,134.0,69.5,98.01
2019-07-28,1419.3,47.25,134.0,69.5,98.01
2019-07-29,1420.4,47.25,134.0,69.5,98.04
2019-07-30,1433.4,47.25,135.0,68.75,98.05
2019-07-31,1429.1,47.25,135.5,69.0,98.52
2019-08-01,1424.2,47.25,135.0,68.75,98.37
2019-08-02,1448.7,46.0,131.5,67.0,98.07
2019-08-03,1448.7,46.0,131.5,67.0,98.07
2019-08-04,1448.7,46.0,131.5,67.0,98.07
2019-08-05,1467.7,45.75,131.0,66.0,97.52
2019-08-06,1475.2,45.5,130.5,65.75,97.63
2019-08-07,1509.6,45.0,128.5,63.75,97.54
2019-08-08,1499.7,44.25,126.0,62.0,97.62
2019-08-09,1498.6,44.25,124.0,63.75,97.49
2019-08-10,1498.6,44.25,124.0,63.75,97.49
2019-08-11,1498.6,44.25,124.0,63.75,97.49
2019-08-12,1507.7,44.25,124.0,63.75,97.38
2019-08-13,1504.3,43.0,124.0,64.25,97.81
2019-08-14,1518.5,43.25,125.0,65.5,97.99
2019-08-15,1521.7,42.25,123.0,64.0,98.14
2019-08-16,1514.1,42.75,125.5,64.5,98.14
2019-08-17,1514.1,42.75,125.5,64.5,98.14
2019-08-18,1514.1,42.75,125.5,64.5,98.14
2019-08-19,1502.1,43.25,123.5,65.25,98.35
2019-08-20,1506.3,42.75,121.5,64.25,98.19
2019-08-21,1506.1,43.0,122.0,65.0,98.3
2019-08-22,1498.7,42.25,121.0,64.75,98.17
2019-08-23,1527.9,42.5,121.5,65.5,97.64
2019-08-24,1527.9,42.5,121.5,65.5,97.64
2019-08-25,1527.9,42.5,121.5,65.5,97.64
2019-08-26,1527.2,41.0,115.0,62.5,98.08
2019-08-27,1541.4,40.75,114.5,61.0,98.0
2019-08-28,1538.8,41.0,116.0,62.25,98.21
2019-08-29,1530.5,43.25,121.0,68.0,98.51
2019-08-30,1523.0,44.25,124.5,67.75,98.92
2019-08-31,1523.0,44.25,124.5,67.75,98.92
2019-09-01,1538.05,44.25,124.5,67.75,98.92
2019-09-02,1535.15,43.5,122.0,66.75,98.92
2019-09-03,1549.6,42.75,119.0,66.5,99.0
2019-09-04,1554.0,43.5,118.0,68.25,98.45
2019-09-05,1519.0,44.25,122.0,69.75,98.41
2019-09-06,1509.0,44.5,124.0,69.0,98.39
2019-09-07,1509.0,44.5,124.0,69.0,98.39
2019-09-08,1509.0,44.5,124.0,69.0,98.39
2019-09-09,1504.5,45.0,124.0,68.75,98.28
2019-09-10,1492.7,45.5,124.5,69.75,98.33
2019-09-11,1496.6,45.75,123.5,71.0,98.64
2019-09-12,1500.8,45.5,121.0,70.0,98.31
2019-09-13,1492.9,45.5,122.5,70.75,98.26
2019-09-14,1492.9,45.5,122.5,70.75,98.26
2019-09-15,1492.9,45.5,122.5,70.75,98.26
2019-09-16,1504.8,47.0,125.0,71.0,98.61
2019-09-17,1506.9,47.25,130.0,72.0,98.26
2019-09-18,1509.1,45.75,124.0,70.25,98.56
2019-09-19,1499.5,45.25,123.5,68.25,98.27
2019-09-20,1508.0,45.5,123.5,68.5,98.51
2019-09-21,1508.0,45.5,123.5,68.5,98.51
2019-09-22,1508.0,45.5,123.5,68.5,98.51
2019-09-23,1524.0,45.75,124.5,69.5,98.6
2019-09-24,1532.6,46.25,125.0,70.25,98.34
2019-09-25,1505.1,46.0,123.0,69.75,99.04
2019-09-26,1507.9,46.0,123.5,69.25,99.13
2019-09-27,1502.7,46.0,123.5,70.0,99.11
2019-09-28,1502.7,46.0,123.5,70.0,99.11
2019-09-29,1502.7,46.0,123.5,70.0,99.11
2019-09-30,1469.2,46.25,121.0,69.75,99.38
2019-10-01,1485.2,45.75,119.5,68.25,99.13
2019-10-02,1504.1,45.75,120.0,68.0,99.02
2019-10-03,1510.1,45.5,119.0,67.5,98.86
2019-10-04,1509.2,45.75,116.5,67.5,98.81
2019-10-05,1509.2,45.75,116.5,67.5,98.81
2019-10-06,1509.2,45.75,116.5,67.5,98.81
2019-10-07,1500.7,46.0,117.5,68.75,98.97
2019-10-08,1500.1,45.75,118.0,68.75,99.13
2019-10-09,1508.9,45.75,117.0,69.5,99.12
2019-10-10,1497.0,44.5,118.0,69.25,98.7
2019-10-11,1484.7,45.25,122.5,70.0,98.3
2019-10-12,1484.7,45.25,122.5,70.0,98.3
2019-10-13,1484.7,45.25,122.5,70.0,98.3
2019-10-14,1493.8,45.25,122.5,70.0,98.45
2019-10-15,1479.7,45.0,119.5,70.0,98.29
2019-10-16,1490.2,45.0,119.0,68.75,98.0
2019-10-17,1494.2,44.25,117.0,67.5,97.61
2019-10-18,1490.0,44.5,117.5,67.5,97.28
2019-10-19,1490.0,44.5,117.5,67.5,97.28
2019-10-20,1490.0,44.5,117.5,67.5,97.28
2019-10-21,1484.2,44.25,116.5,66.75,97.33
2019-10-22,1483.6,44.75,117.0,67.5,97.53
2019-10-23,1491.8,44.75,117.0,67.5,97.49
2019-10-24,1501.0,44.75,118.5,66.75,97.63
2019-10-25,1501.7,44.5,117.5,63.75,97.83
2019-10-26,1501.7,44.5,117.5,63.75,97.83
2019-10-27,1501.7,44.5,117.5,63.75,97.83
2019-10-28,1492.4,44.5,118.0,63.75,97.76
2019-10-29,1487.4,44.5,118.5,65.0,97.69
2019-10-30,1496.7,45.5,122.5,67.5,97.65
2019-10-31,1514.8,45.25,120.5,68.5,97.35
2019-11-01,1511.4,45.25,120.0,68.0,97.24
2019-11-02,1511.4,45.25,120.0,68.0,97.24
2019-11-03,1511.4,45.25,120.0,68.0,97.24
2019-11-04,1511.1,45.5,123.0,69.5,97.5
2019-11-05,1483.7,45.75,124.5,68.5,97.98
2019-11-06,1493.1,45.5,123.5,68.5,97.95
2019-11-07,1466.4,46.0,125.0,72.0,98.14
2019-11-08,1462.9,45.5,124.5,72.75,98.35
2019-11-09,1462.9,45.5,124.5,72.75,98.35
2019-11-10,1462.9,45.5,124.5,72.75,98.35
2019-11-11,1457.1,45.25,123.0,70.25,98.2
2019-11-12,1453.7,45.25,123.5,70.0,98.31
2019-11-13,1463.3,45.25,122.5,69.5,98.37
2019-11-14,1473.4,44.75,122.0,68.5,98.16
2019-11-15,1468.5,44.75,120.5,66.5,98.0
2019-11-16,1468.5,44.75,120.5,66.5,98.0
2019-11-17,1468.5,44.75,120.5,66.5,98.0
2019-11-18,1471.9,44.5,121.5,68.5,97.79
2019-11-19,1474.3,43.75,120.0,68.0,97.86
2019-11-20,1474.2,43.0,118.0,67.25,97.93
2019-11-21,1463.6,43.25,117.0,67.0,97.99
2019-11-22,1463.6,43.25,119.0,67.75,98.27
2019-11-23,1463.6,43.25,119.0,67.75,98.27
2019-11-24,1463.6,43.25,119.0,67.75,98.27
2019-11-25,1456.9,43.5,119.5,69.5,98.32
2019-11-26,1460.3,43.25,118.0,70.5,98.25
2019-11-27,1457.9,43.5,120.5,69.5,98.37
2019-11-28,1462.25,43.5,120.0,69.0,98.37
2019-11-29,1470.0,43.25,120.0,69.0,98.27
2019-11-30,1470.0,43.25,120.0,69.0,98.27
2019-12-01,1470.0,43.25,120.0,69.0,98.27
2019-12-02,1466.4,42.5,119.0,68.25,97.86
2019-12-03,1481.6,41.75,118.0,68.5,97.74
2019-12-04,1477.5,42.25,117.0,68.0,97.65
2019-12-05,1480.3,42.25,117.0,68.0,97.41
2019-12-06,1462.5,42.0,116.5,66.75,97.7
2019-12-07,1462.5,42.0,116.5,66.75,97.7
2019-12-08,1462.5,42.0,116.5,66.75,97.7
2019-12-09,1462.8,42.25,118.5,66.75,97.64
2019-12-10,1465.9,42.25,118.5,66.75,97.41
2019-12-11,1472.7,42.0,118.0,64.5,97.08
2019-12-12,1469.8,42.75,119.5,65.0,97.4
2019-12-13,1478.6,44.0,123.5,67.5,97.17
2019-12-14,1478.6,44.0,123.5,67.5,97.17
2019-12-15,1478.6,44.0,123.5,67.5,97.17
2019-12-16,1477.9,43.5,122.5,68.0,97.02
2019-12-17,1477.0,43.75,123.0,67.5,97.22
2019-12-18,1474.7,44.75,124.5,69.0,97.4
2019-12-19,1480.2,44.25,124.5,68.25,97.38
2019-12-20,1477.0,44.5,125.0,68.0,97.69
2019-12-21,1477.0,44.5,125.0,68.0,97.69
2019-12-22,1477.0,44.5,125.0,68.0,97.69
2019-12-23,1484.3,44.75,126.0,70.0,97.66
2019-12-24,1500.6,44.25,124.0,69.5,97.65
2019-12-25,1504.05,44.25,124.5,69.5,97.65
2019-12-26,1510.7,44.5,125.0,70.0,97.53
2019-12-27,1514.3,44.25,124.5,69.75,96.92
2019-12-28,1514.3,44.25,124.5,69.75,96.92
2019-12-29,1514.3,44.25,124.5,69.75,96.92
2019-12-30,1518.6,44.0,124.5,69.75,96.74
2019-12-31,1523.1,44.0,124.5,69.75,96.39
2020-01-01,1520.95,44.0,124.5,69.75,96.39
2020-01-02,1528.1,45.5,127.5,71.0,96.85
2020-01-03,1552.4,46.5,130.0,72.0,96.84
2020-01-04,1552.4,46.5,130.0,72.0,96.84
2020-01-05,1552.4,46.5,130.0,72.0,96.84
2020-01-06,1568.8,47.0,133.5,70.0,96.67
2020-01-07,1574.3,47.25,133.0,70.0,97.0
2020-01-08,1560.2,46.75,134.0,67.25,97.3
2020-01-09,1554.3,47.0,133.0,67.5,97.45
2020-01-10,1560.1,46.5,131.5,66.5,97.36
2020-01-11,1560.1,46.5,131.5,66.5,97.36
2020-01-12,1560.1,46.5,131.5,66.5,97.36
2020-01-13,1550.6,46.5,131.5,64.25,97.34
2020-01-14,1544.6,46.0,132.0,61.25,97.37
2020-01-15,1554.0,45.5,131.0,61.75,97.23
2020-01-16,1550.5,46.0,131.5,61.75,97.32
2020-01-17,1560.3,46.0,132.0,62.5,97.64
2020-01-18,1560.3,46.0,132.0,62.5,97.64
2020-01-19,1557.05,46.0,132.0,62.5,97.64
2020-01-20,1561.25,46.25,132.0,61.5,97.61
2020-01-21,1557.9,46.5,131.5,60.75,97.53
2020-01-22,1556.7,46.25,131.0,58.0,97.53
2020-01-23,1565.4,45.75,129.0,54.5,97.69
2020-01-24,1571.9,45.25,128.5,53.0,97.85
2020-01-25,1571.9,45.25,128.5,53.0,97.85
2020-01-26,1571.9,45.25,128.5,53.0,97.85
2020-01-27,1577.4,43.5,122.5,48.5,97.96
2020-01-28,1569.8,43.75,124.0,51.25,98.02
2020-01-29,1570.4,43.5,126.5,53.25,97.99
2020-01-30,1586.5,43.5,126.0,52.25,97.87
2020-01-31,1584.9,43.25,124.5,52.0,97.39
2020-02-01,1584.9,43.25,124.5,52.0,97.39
2020-02-02,1584.9,43.25,124.5,52.0,97.39
2020-02-03,1579.5,42.75,125.0,51.25,97.8
2020-02-04,1552.7,43.0,124.5,54.0,97.96
2020-02-05,1560.1,43.25,124.5,55.25,98.3
2020-02-06,1567.2,43.75,125.5,55.75,98.5
2020-02-07,1570.6,43.5,124.5,55.25,98.68
2020-02-08,1570.6,43.5,124.5,55.25,98.68
2020-02-09,1570.6,43.5,124.5,55.25,98.68
2020-02-10,1576.6,43.5,124.5,55.25,98.83
2020-02-11,1567.2,43.0,125.5,52.75,98.72
2020-02-12,1568.8,43.25,127.5,54.25,99.05
2020-02-13,1576.3,43.0,124.0,54.25,99.07
2020-02-14,1583.8,43.0,124.0,53.25,99.12
2020-02-15,1583.8,43.0,124.0,53.25,99.12
2020-02-16,1586.25,43.0,124.0,53.25,99.12
2020-02-17,1587.05,43.0,124.0,53.5,99.0
2020-02-18,1601.0,42.75,123.5,52.0,99.44
2020-02-19,1608.8,44.0,125.0,52.25,99.71
2020-02-20,1617.4,44.75,126.0,51.75,99.86
2020-02-21,1645.1,44.5,125.5,51.5,99.26
2020-02-22,1645.1,44.5,125.5,51.5,99.26
2020-02-23,1645.1,44.5,125.5,51.5,99.26
2020-02-24,1673.5,42.75,120.0,47.0,99.36
2020-02-25,1647.0,42.5,119.0,47.5,98.97
2020-02-26,1640.4,41.5,113.5,45.0,99.0
2020-02-27,1642.5,41.75,115.0,44.75,98.51
2020-02-28,1566.7,39.0,106.0,43.25,98.13
2020-02-29,1566.7,39.0,106.0,43.25,98.13
2020-03-01,1566.7,39.0,106.0,43.25,98.13
2020-03-02,1594.8,39.25,107.0,41.25,97.36
2020-03-03,1644.4,40.75,112.0,45.25,97.15
2020-03-04,1643.0,39.5,110.0,45.25,97.34
2020-03-05,1668.0,39.0,109.5,44.75,96.82
2020-03-06,1672.4,37.5,106.5,41.75,95.95
2020-03-07,1672.4,37.5,106.5,41.75,95.95
2020-03-08,1672.4,37.5,106.5,41.75,95.95
2020-03-09,1675.7,28.0,74.75,32.75,94.89
2020-03-10,1660.3,28.5,70.5,35.0,96.41
2020-03-11,1642.3,29.25,72.25,36.75,96.51
2020-03-12,1590.3,26.5,60.0,32.75,97.47
2020-03-13,1516.7,28.0,66.25,35.25,98.75
2020-03-14,1516.7,28.0,66.25,35.25,98.75
2020-03-15,1516.7,28.0,66.25,35.25,98.75
2020-03-16,1486.5,26.25,58.25,30.5,98.07
2020-03-17,1525.8,26.0,58.0,28.75,99.57
2020-03-18,1477.9,26.5,57.0,28.25,101.16
2020-03-19,1479.3,25.75,55.0,27.5,102.75
2020-03-20,1484.6,29.5,63.25,30.25,102.82
2020-03-21,1484.6,29.5,63.25,30.25,102.82
2020-03-22,1484.6,29.5,63.25,30.25,102.82
2020-03-23,1567.6,27.25,55.5,27.0,102.49
2020-03-24,1660.8,29.0,59.25,28.25,102.04
2020-03-25,1633.4,31.25,66.25,30.5,101.05
2020-03-26,1651.2,31.25,67.25,30.25,99.35
2020-03-27,1625.0,30.0,64.5,29.75,98.36
2020-03-28,1625.0,30.0,64.5,29.75,98.36
2020-03-29,1625.0,30.0,64.5,29.75,98.36
2020-03-30,1637.1,29.0,63.0,29.0,99.18
2020-03-31,1589.3,30.75,67.5,30.75,99.05
2020-04-01,1584.1,30.25,67.0,31.0,99.67
2020-04-02,1630.7,33.75,75.25,35.5,100.18
2020-04-03,1637.6,35.5,79.0,36.75,100.58
2020-04-04,1637.6,35.5,79.0,36.75,100.58
2020-04-05,1637.6,35.5,79.0,36.75,100.58
2020-04-06,1684.0,35.5,79.0,36.75,100.68
2020-04-07,1672.6,38.25,86.75,39.0,99.9
2020-04-08,1674.1,36.0,82.75,36.5,100.12
2020-04-09,1739.9,35.75,79.75,35.5,99.52
2020-04-10,1740.6,36.0,79.75,34.75,99.52
2020-04-11,1740.6,36.0,79.75,34.75,99.52
2020-04-12,1740.6,36.0,79.75,34.75,99.52
2020-04-13,1749.8,35.75,79.5,35.0,99.35
2020-04-14,1759.1,36.0,80.5,38.25,98.89
2020-04-15,1729.6,35.5,78.25,39.0,99.46
2020-04-16,1722.7,33.25,74.0,36.75,100.03
2020-04-17,1690.8,34.25,76.5,38.0,99.78
2020-04-18,1690.8,34.25,76.5,38.0,99.78
2020-04-19,1690.8,34.25,76.5,38.0,99.78
2020-04-20,1703.4,35.25,79.0,38.75,99.96
2020-04-21,1678.3,34.0,76.25,39.25,100.26
2020-04-22,1727.4,33.25,74.75,40.25,100.39
2020-04-23,1733.4,33.75,76.0,41.0,100.43
2020-04-24,1724.2,34.0,76.25,39.5,100.38
2020-04-25,1724.2,34.0,76.25,39.5,100.38
2020-04-26,1724.2,34.0,76.25,39.5,100.38
2020-04-27,1712.6,34.0,77.0,38.75,100.04
2020-04-28,1710.6,33.5,77.0,38.5,99.86
2020-04-29,1713.4,34.0,78.25,39.25,99.57
2020-04-30,1694.2,35.5,84.5,41.0,99.02
2020-05-01,1700.9,35.5,84.5,41.0,99.08
2020-05-02,1700.9,35.5,84.5,41.0,99.08
2020-05-03,1700.9,35.5,84.5,41.0,99.08
2020-05-04,1713.3,35.5,84.5,41.0,99.48
2020-05-05,1710.6,35.0,84.0,40.5,99.71
2020-05-06,1688.5,35.0,84.0,40.5,100.09
2020-05-07,1725.8,34.25,82.5,40.75,99.89
2020-05-08,1713.9,35.25,83.0,43.25,99.73
2020-05-09,1713.9,35.25,83.0,43.25,99.73
2020-05-10,1713.9,35.25,83.0,43.25,99.73
2020-05-11,1698.0,35.5,83.0,43.25,100.24
2020-05-12,1706.8,36.25,84.0,43.75,99.93
2020-05-13,1716.4,36.0,83.5,42.25,100.24
2020-05-14,1740.9,35.5,81.75,41.25,100.47
2020-05-15,1756.3,35.5,83.5,43.0,100.4
2020-05-16,1756.3,35.5,83.5,43.0,100.4
2020-05-17,1756.3,35.5,83.5,43.0,100.4
2020-05-18,1734.4,36.0,85.5,44.0,99.67
2020-05-19,1745.6,36.5,88.0,46.25,99.37
2020-05-20,1752.1,36.75,88.5,46.5,99.12
2020-05-21,1721.9,37.0,89.0,47.25,99.37
2020-05-22,1735.5,35.75,84.5,45.0,99.86
2020-05-23,1735.5,35.75,84.5,45.0,99.86
2020-05-24,1730.65,35.75,84.5,45.0,99.86
2020-05-25,1727.0,36.25,85.5,45.25,99.86
2020-05-26,1705.6,36.75,87.0,45.25,98.91
2020-05-27,1710.7,36.5,86.5,45.25,99.06
2020-05-28,1719.8,35.5,84.25,43.75,98.38
2020-05-29,1742.9,35.5,84.0,43.0,98.34
2020-05-30,1742.9,35.5,84.0,43.0,98.34
2020-05-31,1742.9,35.5,84.0,43.0,98.34
2020-06-01,1743.3,36.0,86.75,44.5,97.83
2020-06-02,1728.9,37.0,89.0,46.75,97.67
2020-06-03,1701.0,37.0,89.0,46.75,97.28
2020-06-04,1721.8,38.0,92.75,47.25,96.68
2020-06-05,1678.5,39.5,98.75,50.5,96.94
2020-06-06,1678.5,39.5,98.75,50.5,96.94
2020-06-07,1678.5,39.5,98.75,50.5,96.94
2020-06-08,1699.9,40.75,101.5,49.0,96.62
2020-06-09,1717.0,39.0,95.5,46.5,96.32
2020-06-10,1715.5,39.25,96.25,47.25,95.96
2020-06-11,1734.7,38.5,93.5,46.0,96.73
2020-06-12,1732.0,37.25,91.0,44.5,97.32
2020-06-13,1732.0,37.25,91.0,44.5,97.32
2020-06-14,1732.0,37.25,91.0,44.5,97.32
2020-06-15,1721.8,36.5,87.0,41.75,96.71
2020-06-16,1731.5,38.0,94.0,43.75,96.96
2020-06-17,1730.3,38.0,93.75,45.0,97.16
2020-06-18,1726.0,37.75,94.0,45.75,97.42
2020-06-19,1747.1,38.25,95.5,46.25,97.62
2020-06-20,1747.1,38.25,95.5,46.25,97.62
2020-06-21,1747.1,38.25,95.5,46.25,97.62
2020-06-22,1758.4,38.5,95.75,45.75,97.04
2020-06-23,1774.1,38.75,96.25,45.75,96.65
2020-06-24,1768.1,37.5,92.75,43.75,97.15
2020-06-25,1763.1,37.25,91.25,43.25,97.43
2020-06-26,1773.3,37.0,92.5,42.75,97.43
2020-06-27,1773.3,37.0,92.5,42.75,97.43
2020-06-28,1773.3,37.0,92.5,42.75,97.43
2020-06-29,1781.2,37.25,91.25,42.75,97.54
2020-06-30,1800.5,37.75,91.75,44.25,97.39
2020-07-01,1779.9,38.5,95.5,45.75,97.2
2020-07-02,1790.0,39.0,95.75,46.75,97.32
2020-07-03,1787.6,39.25,95.25,46.5,97.17
2020-07-04,1787.6,39.25,95.25,46.5,97.17
2020-07-05,1787.6,39.25,95.25,46.5,97.17
2020-07-06,1793.5,39.25,95.25,46.5,96.72
2020-07-07,1809.9,40.25,95.5,47.0,96.88
2020-07-08,1820.6,39.5,92.75,44.5,96.43
2020-07-09,1803.8,39.25,92.5,43.25,96.7
2020-07-10,1801.9,38.25,91.0,42.75,96.65
2020-07-11,1801.9,38.25,91.0,42.75,96.65
2020-07-12,1801.9,38.25,91.0,42.75,96.65
2020-07-13,1814.1,37.5,91.75,42.0,96.46
2020-07-14,1813.4,38.0,92.5,42.25,96.26
2020-07-15,1813.8,38.75,95.25,43.25,96.08
2020-07-16,1800.3,38.25,93.5,42.5,96.35
2020-07-17,1810.0,38.75,94.0,43.0,95.94
2020-07-18,1810.0,38.75,94.0,43.0,95.94
2020-07-19,1810.0,38.75,94.0,43.0,95.94
2020-07-20,1817.4,38.5,93.75,43.5,95.83
2020-07-21,1843.9,40.25,96.5,45.0,95.12
2020-07-22,1865.1,39.5,94.0,43.25,94.99
2020-07-23,1890.0,39.75,95.75,44.25,94.69
2020-07-24,1897.5,38.5,93.25,43.25,94.43
2020-07-25,1897.5,38.5,93.25,43.25,94.43
2020-07-26,1897.5,38.5,93.25,43.25,94.43
2020-07-27,1931.0,38.5,93.25,43.25,93.67
2020-07-28,1944.6,38.5,93.25,43.25,93.7
2020-07-29,1953.4,38.5,91.75,43.0,93.45
2020-07-30,1949.5,38.0,90.0,41.0,93.02
2020-07-31,1968.0,39.0,91.0,42.0,93.35
2020-08-01,1968.0,39.0,91.0,42.0,93.35
2020-08-02,1968.0,39.0,91.0,42.0,93.35
2020-08-03,1969.5,38.5,89.0,41.5,93.54
2020-08-04,2004.2,38.0,89.5,41.5,93.38
2020-08-05,2032.9,39.0,94.25,44.5,92.87
2020-08-06,2054.6,38.75,93.0,44.25,92.79
2020-08-07,2014.3,38.25,94.0,43.75,93.43
2020-08-08,2014.3,38.25,94.0,43.75,93.43
2020-08-09,2014.3,38.25,94.0,43.75,93.43
2020-08-10,2027.3,37.75,94.25,42.75,93.58
2020-08-11,1935.7,37.5,95.25,41.75,93.63
2020-08-12,1937.5,37.5,95.25,41.75,93.44
2020-08-13,1959.3,38.25,94.75,43.0,93.33
2020-08-14,1938.8,37.75,92.0,42.25,93.1
2020-08-15,1938.8,37.75,92.0,42.25,93.1
2020-08-16,1938.8,37.75,92.0,42.25,93.1
2020-08-17,1987.1,38.0,92.0,42.25,92.85
2020-08-18,2001.6,38.0,93.25,42.75,92.27
2020-08-19,1960.5,37.25,92.0,42.0,92.89
2020-08-20,1935.4,36.25,90.0,42.25,92.79
2020-08-21,1936.0,36.5,88.75,41.25,93.25
2020-08-22,1936.0,36.5,88.75,41.25,93.25
2020-08-23,1936.0,36.5,88.75,41.25,93.25
2020-08-24,1928.6,36.75,90.5,42.0,93.3
2020-08-25,1912.5,37.25,91.25,42.75,93.02
2020-08-26,1941.7,37.0,91.25,43.0,93.01
2020-08-27,1922.3,37.25,91.25,43.0,93.0
2020-08-28,1966.8,36.75,89.5,42.5,92.37
2020-08-29,1966.8,36.75,89.5,42.5,92.37
2020-08-30,1966.8,36.75,89.5,42.5,92.37
2020-08-31,1970.5,36.0,89.0,41.5,92.14
2020-09-01,1970.8,36.25,88.5,40.0,92.34
2020-09-02,1936.9,36.5,89.75,40.0,92.85
2020-09-03,1930.2,36.0,88.0,39.25,92.74
2020-09-04,1926.2,36.0,88.0,39.25,92.72
2020-09-05,1926.2,36.0,88.0,39.25,92.72
2020-09-06,1940.65,36.0,88.0,39.25,92.72
2020-09-07,1937.1,36.0,88.0,39.25,92.72
2020-09-08,1935.1,35.0,85.5,37.75,93.44
2020-09-09,1946.8,35.25,83.25,38.75,93.25
2020-09-10,1956.0,35.25,83.25,38.25,93.34
2020-09-11,1939.5,35.0,82.0,38.0,93.33
2020-09-12,1939.5,35.0,82.0,38.0,93.33
2020-09-13,1939.5,35.0,82.0,38.0,93.33
2020-09-14,1954.7,35.0,82.75,37.5,93.05
2020-09-15,1958.0,35.25,85.75,38.25,93.05
