"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 19, 2018","1,203.90","1,198.40","1,206.40","1,198.30","6.80K","0.45%"
"Sep 18, 2018","1,198.50","1,201.90","1,203.50","1,196.10","4.13K","-0.22%"
"Sep 17, 2018","1,201.20","1,194.70","1,205.00","1,193.00","6.10K","0.42%"
"Sep 14, 2018","1,196.20","1,201.80","1,208.50","1,192.90","6.82K","-0.55%"
"Sep 13, 2018","1,202.80","1,207.00","1,212.40","1,200.00","13.99K","-0.22%"
"Sep 12, 2018","1,205.50","1,197.70","1,208.30","1,192.40","5.02K","0.73%"
"Sep 11, 2018","1,196.80","1,195.40","1,199.50","1,187.40","6.84K","0.19%"
"Sep 10, 2018","1,194.50","1,195.40","1,198.50","1,190.90","6.24K","-0.05%"
"Sep 07, 2018","1,195.10","1,200.30","1,203.50","1,193.50","8.27K","-0.33%"
"Sep 06, 2018","1,199.00","1,197.00","1,207.40","1,195.70","10.08K","0.24%"
"Sep 05, 2018","1,196.10","1,192.00","1,198.90","1,191.60","6.88K","0.18%"
"Sep 04, 2018","1,194.00","1,201.10","1,204.50","1,190.00","10.11K","-1.02%"
"Sep 03, 2018","1,206.30","1,204.90","1,209.60","1,201.30","-","0.12%"
"Sep 02, 2018","1,204.90","1,206.20","1,206.60","1,204.50","-","0.27%"
"Aug 31, 2018","1,201.60","1,201.50","1,209.70","1,199.10","5.65K","0.13%"
"Aug 30, 2018","1,200.00","1,207.70","1,209.00","1,197.20","5.16K","-0.35%"
"Aug 29, 2018","1,204.20","1,200.90","1,205.80","1,200.90","0.82K","-0.27%"
"Aug 28, 2018","1,207.50","1,210.90","1,213.80","1,199.60","1.22K","-0.14%"
"Aug 27, 2018","1,209.20","1,206.30","1,211.50","1,202.30","0.73K","0.24%"
"Aug 24, 2018","1,206.30","1,185.30","1,207.90","1,183.00","0.59K","1.61%"
"Aug 23, 2018","1,187.20","1,196.10","1,196.50","1,183.50","0.48K","-0.77%"
"Aug 22, 2018","1,196.40","1,196.00","1,201.10","1,193.00","0.38K","0.27%"
"Aug 21, 2018","1,193.20","1,190.60","1,197.00","1,187.70","0.47K","0.45%"
"Aug 20, 2018","1,187.80","1,183.90","1,190.30","1,182.90","0.25K","0.89%"
"Aug 17, 2018","1,177.30","1,173.70","1,184.70","1,172.10","0.54K","0.02%"
"Aug 16, 2018","1,177.10","1,175.80","1,181.70","1,160.40","1.35K","-0.09%"
"Aug 15, 2018","1,178.20","1,194.20","1,194.80","1,173.20","1.13K","-1.32%"
"Aug 14, 2018","1,194.00","1,194.50","1,199.00","1,192.50","0.79K","0.15%"
"Aug 13, 2018","1,192.20","1,211.60","1,214.50","1,191.80","1.54K","-1.64%"
"Aug 10, 2018","1,212.10","1,212.90","1,217.70","1,206.50","0.82K","-0.07%"
"Aug 09, 2018","1,213.00","1,214.30","1,218.20","1,212.00","0.51K","-0.10%"
"Aug 08, 2018","1,214.20","1,211.50","1,216.40","1,207.00","0.63K","0.25%"
"Aug 07, 2018","1,211.20","1,209.20","1,216.90","1,209.00","1.06K","0.05%"
"Aug 06, 2018","1,210.60","1,215.20","1,218.70","1,207.50","0.70K","-0.44%"
"Aug 03, 2018","1,215.90","1,209.30","1,221.10","1,205.30","1.00K","0.25%"
"Aug 02, 2018","1,212.90","1,218.70","1,222.60","1,208.40","1.62K","-0.61%"
"Aug 01, 2018","1,220.30","1,225.60","1,226.50","1,217.20","0.89K","-0.50%"
"Jul 31, 2018","1,226.40","1,223.50","1,230.60","1,215.80","1.10K","0.18%"
"Jul 30, 2018","1,224.20","1,225.80","1,227.10","1,221.70","1.69K","0.10%"
"Jul 27, 2018","1,223.00","1,222.40","1,226.90","1,216.70","254.43K","-0.22%"
"Jul 26, 2018","1,225.70","1,231.70","1,235.30","1,221.70","285.61K","-0.50%"
"Jul 25, 2018","1,231.80","1,224.20","1,234.30","1,223.20","272.25K","0.51%"
"Jul 24, 2018","1,225.50","1,224.40","1,229.70","1,218.10","299.06K","-0.01%"
"Jul 23, 2018","1,225.60","1,231.70","1,235.20","1,222.20","333.33K","-0.45%"
"Jul 20, 2018","1,231.10","1,222.90","1,232.40","1,215.30","355.23K","0.58%"
"Jul 19, 2018","1,224.00","1,227.30","1,229.60","1,210.70","428.88K","-0.32%"
"Jul 18, 2018","1,227.90","1,227.00","1,229.10","1,220.90","283.98K","0.05%"
"Jul 17, 2018","1,227.30","1,240.80","1,245.10","1,225.90","318.22K","-1.00%"
"Jul 16, 2018","1,239.70","1,241.00","1,245.80","1,238.30","186.30K","-0.12%"
"Jul 13, 2018","1,241.20","1,247.70","1,248.50","1,236.20","257.31K","-0.43%"
"Jul 12, 2018","1,246.60","1,242.30","1,248.80","1,241.40","220.96K","0.18%"
"Jul 11, 2018","1,244.40","1,256.70","1,257.30","1,241.70","299.64K","-0.88%"
"Jul 10, 2018","1,255.40","1,258.50","1,261.00","1,247.70","272.63K","-0.33%"
"Jul 09, 2018","1,259.60","1,255.70","1,266.90","1,255.70","238.97K","0.30%"
"Jul 06, 2018","1,255.80","1,258.40","1,260.20","1,253.70","200.19K","-0.24%"
"Jul 05, 2018","1,258.80","1,253.50","1,262.40","1,252.20","392.95K","0.06%"
"Jul 04, 2018","1,258.10","1,256.20","1,262.40","1,255.30","-","0.37%"
"Jul 03, 2018","1,253.50","1,242.90","1,258.50","1,238.80","297.34K","0.95%"
"Jul 02, 2018","1,241.70","1,253.40","1,255.60","1,240.60","262.87K","-1.02%"
"Jun 29, 2018","1,254.50","1,249.50","1,257.10","1,246.90","226.20K","0.28%"
"Jun 28, 2018","1,251.00","1,253.60","1,255.80","1,247.20","241.82K","-0.16%"
"Jun 27, 2018","1,253.00","1,258.20","1,259.00","1,249.50","1.16K","-0.40%"
"Jun 26, 2018","1,258.00","1,266.40","1,266.50","1,255.00","0.50K","-0.73%"
"Jun 25, 2018","1,267.20","1,271.00","1,272.30","1,264.60","0.29K","-0.13%"
"Jun 22, 2018","1,268.90","1,267.40","1,270.50","1,266.60","0.51K","0.02%"
"Jun 21, 2018","1,268.60","1,268.50","1,269.90","1,261.80","0.75K","-0.30%"
"Jun 20, 2018","1,272.40","1,275.20","1,276.00","1,267.50","0.47K","-0.32%"
"Jun 19, 2018","1,276.50","1,278.60","1,284.10","1,271.10","0.45K","-0.12%"
"Jun 18, 2018","1,278.00","1,279.00","1,282.60","1,277.60","0.42K","0.13%"
"Jun 15, 2018","1,276.30","1,304.20","1,304.50","1,276.00","1.53K","-2.29%"
"Jun 14, 2018","1,306.20","1,300.40","1,310.80","1,298.90","0.72K","0.54%"
"Jun 13, 2018","1,299.20","1,297.20","1,302.70","1,292.70","0.63K","0.15%"
"Jun 12, 2018","1,297.20","1,301.50","1,301.80","1,294.20","0.48K","-0.29%"
"Jun 11, 2018","1,301.00","1,300.70","1,304.60","1,296.00","0.40K","0.04%"
"Jun 08, 2018","1,300.50","1,299.40","1,302.20","1,295.00","0.45K","-0.02%"
"Jun 07, 2018","1,300.70","1,298.60","1,305.10","1,296.90","0.39K","0.12%"
"Jun 06, 2018","1,299.20","1,298.60","1,303.20","1,295.90","0.69K","-0.05%"
"Jun 05, 2018","1,299.90","1,294.20","1,302.50","1,291.20","0.77K","0.37%"
"Jun 04, 2018","1,295.10","1,294.90","1,299.70","1,291.80","0.54K","-0.15%"
"Jun 01, 2018","1,297.10","1,301.30","1,301.80","1,291.10","0.92K","-0.42%"
"May 31, 2018","1,302.60","1,304.20","1,309.20","1,298.80","1.08K","-0.15%"
"May 30, 2018","1,304.50","1,300.70","1,306.60","1,298.10","1.75K","0.42%"
"May 29, 2018","1,299.00","1,299.00","1,306.10","1,291.40","386.33K","0.11%"
"May 28, 2018","1,297.60","1,298.40","1,299.70","1,294.70","-","-0.05%"
"May 27, 2018","1,298.30","1,299.80","1,299.90","1,296.10","-","-0.41%"
"May 25, 2018","1,303.70","1,304.00","1,307.20","1,299.40","292.91K","-0.05%"
"May 24, 2018","1,304.40","1,293.30","1,306.40","1,292.20","432.42K","1.15%"
"May 23, 2018","1,289.60","1,290.60","1,298.40","1,286.70","402.34K","-0.19%"
"May 22, 2018","1,292.00","1,292.30","1,296.00","1,287.20","291.72K","0.09%"
"May 21, 2018","1,290.90","1,290.30","1,292.70","1,281.20","328.02K","-0.03%"
"May 18, 2018","1,291.30","1,290.00","1,293.70","1,285.10","264.43K","0.15%"
"May 17, 2018","1,289.40","1,290.20","1,294.00","1,284.00","298.82K","-0.16%"
"May 16, 2018","1,291.50","1,290.10","1,296.40","1,285.70","333.61K","0.09%"
"May 15, 2018","1,290.30","1,313.20","1,314.70","1,288.20","485.20K","-2.12%"
"May 14, 2018","1,318.20","1,318.30","1,322.40","1,312.80","241.23K","-0.19%"
"May 11, 2018","1,320.70","1,321.80","1,326.30","1,317.00","263.47K","-0.12%"
"May 10, 2018","1,322.30","1,312.80","1,323.40","1,310.60","373.54K","0.71%"
"May 09, 2018","1,313.00","1,315.30","1,317.80","1,304.20","384.04K","-0.05%"
"May 08, 2018","1,313.70","1,314.10","1,318.50","1,306.20","407.41K","-0.03%"
"May 07, 2018","1,314.10","1,316.30","1,320.10","1,310.60","235.29K","-0.05%"
"May 04, 2018","1,314.70","1,312.80","1,316.90","1,308.50","308.48K","0.15%"
"May 03, 2018","1,312.70","1,305.50","1,319.00","1,305.20","306.72K","0.54%"
"May 02, 2018","1,305.60","1,304.40","1,314.90","1,304.30","370.24K","-0.09%"
"May 01, 2018","1,306.80","1,316.00","1,317.40","1,302.30","283.43K","-0.94%"
"Apr 30, 2018","1,319.20","1,324.00","1,325.90","1,310.70","295.96K","-0.32%"
"Apr 27, 2018","1,323.40","1,318.00","1,326.40","1,315.80","241.65K","0.67%"
"Apr 26, 2018","1,314.60","1,320.70","1,324.00","1,314.60","0.57K","-0.37%"
"Apr 25, 2018","1,319.50","1,328.60","1,329.90","1,317.20","0.62K","-0.77%"
"Apr 24, 2018","1,329.70","1,323.20","1,330.70","1,321.30","0.54K","0.69%"
"Apr 23, 2018","1,320.60","1,331.10","1,333.60","1,320.70","0.42K","-1.07%"
"Apr 20, 2018","1,334.90","1,344.60","1,344.70","1,333.80","0.31K","-0.78%"
"Apr 19, 2018","1,345.40","1,348.80","1,354.00","1,340.00","0.43K","-0.36%"
"Apr 18, 2018","1,350.20","1,345.10","1,355.20","1,342.20","0.62K","0.29%"
"Apr 17, 2018","1,346.30","1,347.50","1,348.00","1,337.40","0.40K","-0.09%"
"Apr 16, 2018","1,347.50","1,346.50","1,350.20","1,339.80","0.32K","0.21%"
"Apr 13, 2018","1,344.70","1,335.30","1,346.30","1,333.20","0.80K","0.45%"
"Apr 12, 2018","1,338.70","1,353.00","1,353.30","1,333.60","0.90K","-1.34%"
"Apr 11, 2018","1,356.90","1,339.60","1,365.80","1,339.60","1.78K","1.04%"
"Apr 10, 2018","1,342.90","1,336.90","1,342.70","1,331.30","0.39K","0.43%"
"Apr 09, 2018","1,337.10","1,335.10","1,338.30","1,327.60","0.55K","0.30%"
"Apr 06, 2018","1,333.10","1,327.90","1,335.90","1,319.80","0.64K","0.57%"
"Apr 05, 2018","1,325.50","1,333.60","1,335.20","1,323.00","0.59K","-0.87%"
"Apr 04, 2018","1,337.10","1,333.00","1,348.70","1,332.90","1.23K","0.22%"
"Apr 03, 2018","1,334.20","1,341.50","1,343.20","1,329.70","0.70K","-0.72%"
"Apr 02, 2018","1,343.90","1,326.60","1,345.50","1,326.40","0.89K","1.48%"
"Mar 29, 2018","1,324.30","1,325.80","1,329.20","1,322.40","1.30K","-0.20%"
"Mar 28, 2018","1,326.90","1,347.30","1,348.80","1,325.00","2.83K","-1.13%"
"Mar 27, 2018","1,342.00","1,353.60","1,356.80","1,339.60","290.89K","-0.96%"
"Mar 26, 2018","1,355.00","1,347.00","1,356.00","1,343.40","346.05K","0.38%"
"Mar 23, 2018","1,349.90","1,329.00","1,350.40","1,328.90","454.13K","1.70%"
"Mar 22, 2018","1,327.40","1,332.00","1,335.00","1,324.60","358.56K","0.45%"
"Mar 21, 2018","1,321.50","1,310.60","1,336.90","1,309.50","470.29K","0.73%"
"Mar 20, 2018","1,311.90","1,316.50","1,318.10","1,306.60","292.33K","-0.45%"
"Mar 19, 2018","1,317.80","1,312.90","1,319.60","1,307.40","300.47K","0.42%"
"Mar 16, 2018","1,312.30","1,316.80","1,321.80","1,309.50","289.60K","-0.42%"
"Mar 15, 2018","1,317.80","1,324.70","1,328.10","1,314.90","257.89K","-0.59%"
"Mar 14, 2018","1,325.60","1,326.70","1,330.50","1,321.70","252.58K","-0.11%"
"Mar 13, 2018","1,327.10","1,323.30","1,328.80","1,313.80","330.26K","0.48%"
"Mar 12, 2018","1,320.80","1,324.10","1,325.00","1,315.30","220.36K","-0.24%"
"Mar 09, 2018","1,324.00","1,322.70","1,325.90","1,313.20","345.32K","0.17%"
"Mar 08, 2018","1,321.70","1,326.20","1,329.80","1,319.60","252.83K","-0.44%"
"Mar 07, 2018","1,327.60","1,339.50","1,342.00","1,323.00","305.08K","-0.57%"
"Mar 06, 2018","1,335.20","1,321.00","1,339.90","1,320.80","285.92K","1.16%"
"Mar 05, 2018","1,319.90","1,324.90","1,328.90","1,318.30","221.22K","-0.26%"
"Mar 02, 2018","1,323.40","1,318.00","1,326.60","1,316.20","264.39K","1.39%"
"Mar 01, 2018","1,305.20","1,319.30","1,322.30","1,303.60","421.74K","-0.96%"
"Feb 28, 2018","1,317.90","1,318.90","1,323.70","1,316.70","263.80K","-0.05%"
"Feb 27, 2018","1,318.60","1,334.70","1,338.40","1,314.40","334.72K","-0.88%"
"Feb 26, 2018","1,330.30","1,327.70","1,339.90","1,326.70","0.65K","0.18%"
"Feb 23, 2018","1,327.90","1,330.90","1,330.90","1,325.80","0.40K","-0.19%"
"Feb 22, 2018","1,330.40","1,324.40","1,331.40","1,320.40","0.92K","0.05%"
"Feb 21, 2018","1,329.80","1,329.60","1,335.90","1,322.20","1.08K","0.07%"
"Feb 20, 2018","1,328.90","1,349.60","1,350.80","1,328.70","1.09K","-1.40%"
"Feb 19, 2018","1,347.80","1,350.40","1,353.90","1,347.40","-","-0.20%"
"Feb 18, 2018","1,350.50","1,349.70","1,352.40","1,349.70","-","-0.24%"
"Feb 16, 2018","1,353.70","1,353.70","1,361.20","1,345.40","0.63K","0.06%"
"Feb 15, 2018","1,352.90","1,350.50","1,357.00","1,348.60","0.76K","-0.20%"
"Feb 14, 2018","1,355.60","1,330.10","1,356.00","1,317.50","1.29K","2.08%"
"Feb 13, 2018","1,328.00","1,323.00","1,330.50","1,321.60","0.51K","0.30%"
"Feb 12, 2018","1,324.00","1,316.20","1,326.10","1,316.10","0.75K","0.81%"
"Feb 09, 2018","1,313.30","1,319.60","1,321.90","1,310.90","0.96K","-0.24%"
"Feb 08, 2018","1,316.50","1,318.10","1,321.60","1,307.10","1.59K","0.33%"
"Feb 07, 2018","1,312.20","1,324.80","1,332.20","1,311.20","1.57K","-1.11%"
"Feb 06, 2018","1,326.90","1,339.20","1,346.20","1,321.10","1.48K","-0.52%"
"Feb 05, 2018","1,333.80","1,332.70","1,341.50","1,329.20","0.87K","-0.06%"
"Feb 02, 2018","1,334.60","1,348.30","1,350.10","1,327.30","2.12K","-0.77%"
"Feb 01, 2018","1,345.00","1,344.70","1,351.30","1,337.80","1.29K","0.34%"
"Jan 31, 2018","1,340.40","1,337.70","1,348.00","1,333.00","1.25K","0.24%"
"Jan 30, 2018","1,337.20","1,341.70","1,349.50","1,334.70","1.88K","-0.23%"
"Jan 29, 2018","1,340.30","1,349.00","1,351.40","1,336.10","280.55K","-0.87%"
"Jan 26, 2018","1,352.10","1,346.40","1,356.00","1,343.70","341.96K","-0.79%"
"Jan 25, 2018","1,362.90","1,357.00","1,365.40","1,341.00","537.66K","0.49%"
"Jan 24, 2018","1,356.30","1,341.40","1,361.60","1,339.10","505.63K","1.47%"
"Jan 23, 2018","1,336.70","1,333.00","1,341.50","1,330.70","370.17K","0.36%"
"Jan 22, 2018","1,331.90","1,334.00","1,335.80","1,328.00","337.48K","-0.09%"
"Jan 19, 2018","1,333.10","1,327.00","1,338.20","1,326.60","275.30K","0.44%"
"Jan 18, 2018","1,327.20","1,327.40","1,333.30","1,324.30","312.11K","-0.90%"
"Jan 17, 2018","1,339.20","1,339.00","1,344.50","1,326.60","365.87K","0.16%"
"Jan 16, 2018","1,337.10","1,337.30","1,345.00","1,332.10","499.76K","-0.35%"
"Jan 15, 2018","1,341.80","1,337.30","1,344.90","1,337.00","-","0.33%"
"Jan 14, 2018","1,337.40","1,337.70","1,338.60","1,336.40","-","0.19%"
"Jan 12, 2018","1,334.90","1,323.60","1,340.00","1,320.80","365.20K","0.94%"
"Jan 11, 2018","1,322.50","1,317.50","1,324.70","1,316.10","264.30K","0.24%"
"Jan 10, 2018","1,319.30","1,313.30","1,328.60","1,308.90","391.66K","0.43%"
"Jan 09, 2018","1,313.70","1,321.20","1,321.40","1,309.50","333.53K","-0.51%"
"Jan 08, 2018","1,320.40","1,321.80","1,323.00","1,315.70","246.09K","-0.14%"
"Jan 05, 2018","1,322.30","1,324.40","1,324.70","1,314.60","330.23K","0.05%"
"Jan 04, 2018","1,321.60","1,315.50","1,327.30","1,307.10","369.85K","0.24%"
"Jan 03, 2018","1,318.50","1,319.00","1,323.00","1,308.90","353.46K","0.18%"
"Jan 02, 2018","1,316.10","1,305.30","1,320.40","1,304.60","279.73K","0.57%"
"Jan 01, 2018","1,308.70","1,305.80","1,309.70","1,304.60","-","-0.05%"
"Dec 29, 2017","1,309.30","1,297.50","1,309.80","1,296.10","241.27K","0.93%"
"Dec 28, 2017","1,297.20","1,292.00","1,297.30","1,290.50","225.66K","0.69%"
"Dec 27, 2017","1,288.30","1,285.00","1,290.00","1,283.70","0.46K","0.22%"
"Dec 26, 2017","1,285.50","1,276.20","1,286.10","1,276.20","0.38K","0.59%"
"Dec 25, 2017","1,277.90","1,278.90","1,279.50","1,277.90","-","0.07%"
"Dec 22, 2017","1,277.00","1,268.10","1,278.50","1,267.30","0.50K","0.65%"
"Dec 21, 2017","1,268.80","1,267.70","1,270.50","1,265.50","0.39K","0.08%"
"Dec 20, 2017","1,267.80","1,263.10","1,269.40","1,262.90","0.43K","0.43%"
"Dec 19, 2017","1,262.40","1,262.30","1,266.50","1,260.80","0.58K","-0.10%"
"Dec 18, 2017","1,263.70","1,254.90","1,265.20","1,254.90","0.28K","0.63%"
"Dec 15, 2017","1,255.80","1,254.40","1,262.40","1,254.00","0.87K","0.04%"
"Dec 14, 2017","1,255.30","1,255.60","1,259.70","1,251.10","0.54K","0.67%"
"Dec 13, 2017","1,246.90","1,244.00","1,257.50","1,240.80","1.00K","0.57%"
"Dec 12, 2017","1,239.80","1,241.90","1,245.60","1,236.50","0.80K","-0.43%"
"Dec 11, 2017","1,245.10","1,248.70","1,251.40","1,240.70","0.49K","-0.11%"
"Dec 08, 2017","1,246.50","1,247.40","1,252.00","1,243.10","0.63K","-0.39%"
"Dec 07, 2017","1,251.40","1,263.90","1,263.90","1,244.50","1.01K","-1.02%"
"Dec 06, 2017","1,264.30","1,266.30","1,269.70","1,263.50","0.57K","0.10%"
"Dec 05, 2017","1,263.00","1,277.00","1,277.70","1,261.40","1.39K","-0.98%"
"Dec 04, 2017","1,275.50","1,278.90","1,278.90","1,271.50","1.15K","-0.37%"
"Dec 01, 2017","1,280.20","1,276.00","1,290.00","1,272.70","2.52K","0.42%"
"Nov 30, 2017","1,274.80","1,284.50","1,286.00","1,271.30","1.61K","-0.69%"
"Nov 29, 2017","1,283.70","1,294.40","1,297.30","1,282.80","1.84K","-0.86%"
"Nov 28, 2017","1,294.90","1,293.90","1,297.00","1,290.10","275.44K","0.04%"
"Nov 27, 2017","1,294.40","1,288.00","1,299.00","1,286.20","321.35K","0.55%"
"Nov 24, 2017","1,287.30","1,291.90","1,293.30","1,285.10","347.03K","-0.34%"
"Nov 23, 2017","1,291.66","1,291.19","1,293.87","1,287.65","-","-0.04%"
"Nov 22, 2017","1,292.20","1,280.60","1,294.60","1,278.60","390.31K","0.82%"
"Nov 21, 2017","1,281.70","1,276.60","1,284.50","1,275.80","330.15K","0.50%"
"Nov 20, 2017","1,275.30","1,294.10","1,295.10","1,274.10","425.16K","-1.64%"
"Nov 17, 2017","1,296.50","1,278.80","1,297.50","1,278.10","387.02K","1.43%"
"Nov 16, 2017","1,278.20","1,278.00","1,281.80","1,274.90","274.43K","0.04%"
"Nov 15, 2017","1,277.70","1,280.70","1,290.00","1,276.50","433.65K","-0.41%"
"Nov 14, 2017","1,282.90","1,278.90","1,283.80","1,269.70","355.20K","0.31%"
"Nov 13, 2017","1,278.90","1,275.30","1,279.90","1,274.40","220.91K","0.37%"
"Nov 10, 2017","1,274.20","1,286.00","1,287.70","1,273.60","354.58K","-1.03%"
"Nov 09, 2017","1,287.50","1,282.10","1,289.50","1,280.50","394.18K","0.30%"
"Nov 08, 2017","1,283.70","1,276.40","1,288.10","1,276.10","358.13K","0.62%"
"Nov 07, 2017","1,275.80","1,282.60","1,282.80","1,272.30","337.27K","-0.45%"
"Nov 06, 2017","1,281.60","1,270.70","1,283.90","1,266.40","354.77K","0.98%"
"Nov 03, 2017","1,269.20","1,277.50","1,281.20","1,265.90","373.41K","-0.70%"
"Nov 02, 2017","1,278.10","1,275.20","1,285.10","1,274.00","380.14K","0.06%"
"Nov 01, 2017","1,277.30","1,271.80","1,281.90","1,268.50","384.64K","0.54%"
"Oct 31, 2017","1,270.50","1,277.60","1,279.10","1,268.30","272.51K","-0.56%"
"Oct 30, 2017","1,277.70","1,274.30","1,279.90","1,269.80","260.08K","0.75%"
"Oct 27, 2017","1,268.20","1,264.40","1,270.20","1,261.80","0.57K","0.11%"
"Oct 26, 2017","1,266.80","1,276.60","1,280.50","1,264.20","0.27K","-0.74%"
"Oct 25, 2017","1,276.30","1,275.90","1,277.90","1,269.60","0.57K","0.04%"
"Oct 24, 2017","1,275.80","1,280.70","1,282.20","1,272.70","0.45K","-0.23%"
"Oct 23, 2017","1,278.80","1,277.00","1,282.20","1,272.30","1.15K","0.02%"
"Oct 20, 2017","1,278.60","1,290.00","1,290.60","1,278.30","0.56K","-0.74%"
"Oct 19, 2017","1,288.10","1,280.40","1,289.70","1,277.00","0.51K","0.54%"
"Oct 18, 2017","1,281.20","1,285.00","1,288.50","1,277.50","0.49K","-0.25%"
"Oct 17, 2017","1,284.40","1,296.00","1,296.00","1,282.30","0.78K","-1.29%"
"Oct 16, 2017","1,301.20","1,303.90","1,306.20","1,291.90","0.78K","-0.13%"
"Oct 13, 2017","1,302.90","1,294.70","1,304.10","1,292.10","0.53K","0.63%"
"Oct 12, 2017","1,294.70","1,292.80","1,297.90","1,290.60","0.52K","0.57%"
"Oct 11, 2017","1,287.30","1,288.50","1,294.10","1,285.50","0.75K","-0.37%"
"Oct 10, 2017","1,292.10","1,284.90","1,294.50","1,283.20","0.44K","0.69%"
"Oct 09, 2017","1,283.20","1,276.30","1,285.70","1,276.30","0.21K","0.79%"
"Oct 06, 2017","1,273.10","1,269.30","1,276.70","1,261.30","0.47K","0.13%"
"Oct 05, 2017","1,271.40","1,274.80","1,279.70","1,266.80","0.90K","-0.30%"
"Oct 04, 2017","1,275.20","1,272.60","1,282.80","1,271.70","0.82K","0.16%"
"Oct 03, 2017","1,273.10","1,272.60","1,275.50","1,269.20","0.57K","-0.08%"
"Oct 02, 2017","1,274.10","1,278.00","1,278.50","1,271.90","0.90K","-0.67%"
"Sep 29, 2017","1,282.70","1,287.50","1,290.50","1,279.80","0.91K","-0.30%"
"Sep 28, 2017","1,286.50","1,284.00","1,288.80","1,279.40","0.74K","0.19%"
"Sep 27, 2017","1,284.10","1,293.30","1,295.00","1,280.90","19.49K","-1.05%"
"Sep 26, 2017","1,297.70","1,309.60","1,312.50","1,291.60","20.05K","-0.72%"
"Sep 25, 2017","1,307.10","1,296.80","1,311.20","1,288.00","12.53K","1.07%"
"Sep 22, 2017","1,293.30","1,291.00","1,297.10","1,290.80","3.74K","0.21%"
"Sep 21, 2017","1,290.60","1,300.70","1,303.80","1,286.80","30.19K","-1.67%"
"Sep 20, 2017","1,312.50","1,310.70","1,315.70","1,295.60","9.67K","0.44%"
"Sep 19, 2017","1,306.70","1,307.60","1,311.30","1,304.90","5.93K","-0.02%"
"Sep 18, 2017","1,306.90","1,319.90","1,320.10","1,304.30","10.63K","-1.09%"
"Sep 15, 2017","1,321.30","1,331.70","1,334.30","1,319.50","4.92K","-0.31%"
"Sep 14, 2017","1,325.40","1,323.70","1,331.00","1,315.70","4.77K","0.09%"
"Sep 13, 2017","1,324.20","1,332.90","1,336.10","1,320.60","6.25K","-0.35%"
"Sep 12, 2017","1,328.80","1,328.30","1,332.20","1,322.90","8.13K","-0.23%"
"Sep 11, 2017","1,331.80","1,338.80","1,340.00","1,326.80","7.71K","-1.15%"
"Sep 08, 2017","1,347.30","1,349.90","1,358.50","1,343.20","8.97K","0.06%"
"Sep 07, 2017","1,346.50","1,334.70","1,351.60","1,333.50","7.03K","0.85%"
"Sep 06, 2017","1,335.20","1,341.00","1,343.50","1,332.70","8.85K","-0.40%"
"Sep 05, 2017","1,340.60","1,338.00","1,345.60","1,327.40","10.86K","0.19%"
"Sep 04, 2017","1,338.08","1,341.21","1,344.59","1,337.01","-","-0.23%"
"Sep 03, 2017","1,341.22","1,340.54","1,342.07","1,338.96","-","1.10%"
"Sep 01, 2017","1,326.60","1,323.00","1,330.80","1,317.90","10.11K","0.61%"
"Aug 31, 2017","1,318.50","1,310.40","1,325.10","1,298.60","14.13K","0.62%"
"Aug 30, 2017","1,310.40","1,311.40","1,315.00","1,306.40","13.33K","-0.21%"
"Aug 29, 2017","1,313.10","1,313.00","1,325.00","1,305.70","1.18K","0.25%"
"Aug 28, 2017","1,309.80","1,292.20","1,312.20","1,292.00","0.79K","1.33%"
"Aug 25, 2017","1,292.60","1,285.70","1,294.50","1,276.00","0.58K","0.47%"
"Aug 24, 2017","1,286.50","1,290.60","1,290.60","1,284.90","0.69K","-0.19%"
"Aug 23, 2017","1,289.00","1,285.10","1,290.70","1,283.10","0.53K","0.26%"
"Aug 22, 2017","1,285.60","1,291.60","1,292.20","1,281.90","0.73K","-0.46%"
"Aug 21, 2017","1,291.50","1,283.90","1,293.50","1,281.20","0.59K","0.39%"
"Aug 18, 2017","1,286.50","1,288.80","1,301.50","1,284.10","1.20K","-0.06%"
"Aug 17, 2017","1,287.30","1,288.80","1,288.80","1,288.80","1.41K","0.74%"
"Aug 16, 2017","1,277.90","1,271.70","1,284.30","1,268.70","0.64K","0.25%"
"Aug 15, 2017","1,274.70","1,282.30","1,282.30","1,267.90","0.87K","-0.82%"
"Aug 14, 2017","1,285.30","1,290.90","1,290.90","1,279.20","0.73K","-0.29%"
"Aug 11, 2017","1,289.00","1,288.00","1,292.90","1,282.30","1.28K","0.30%"
"Aug 10, 2017","1,285.10","1,278.60","1,288.50","1,275.60","1.43K","0.82%"
"Aug 09, 2017","1,274.60","1,261.60","1,279.50","1,261.60","1.30K","1.33%"
"Aug 08, 2017","1,257.90","1,258.50","1,266.00","1,252.60","1.00K","-0.18%"
"Aug 07, 2017","1,260.20","1,260.00","1,260.90","1,257.00","0.39K","0.00%"
"Aug 04, 2017","1,260.20","1,270.20","1,272.00","1,256.00","1.05K","-0.79%"
"Aug 03, 2017","1,270.20","1,268.30","1,272.00","1,258.80","1.10K","-0.31%"
"Aug 02, 2017","1,274.20","1,270.70","1,274.50","1,264.80","0.82K","-0.08%"
"Aug 01, 2017","1,275.20","1,270.40","1,276.10","1,264.30","0.90K","0.50%"
"Jul 31, 2017","1,268.90","1,272.00","1,272.20","1,267.40","1.71K","-0.10%"
